period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2023-11,FY2023,Q4,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.607,SAP-ECC
2023-11,FY2023,Q4,Healthcare,APAC,6600,General & Admin,Opex,-0.429,SAP-ECC
2023-11,FY2023,Q4,Healthcare,APAC,7100,Depreciation,D&A,-1.305,SAP-ECC
2023-11,FY2023,Q4,Healthcare,APAC,8100,Interest Expense,Finance,-0.84,SAP-ECC
2023-11,FY2023,Q4,Healthcare,APAC,9100,Income Tax,Tax,-1.693,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,4000,Product Revenue,Revenue,21.745,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,4100,Service Revenue,Revenue,8.316,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.281,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.456,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6200,Marketing,Opex,-0.826,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6300,R&D,Opex,-1.164,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6400,Travel,Opex,-0.286,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.677,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,6600,General & Admin,Opex,-0.462,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,7100,Depreciation,D&A,-1.462,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,8100,Interest Expense,Finance,-0.826,SAP-ECC
2023-11,FY2023,Q4,Healthcare,EMEA,9100,Income Tax,Tax,-1.968,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,4000,Product Revenue,Revenue,23.874,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,4100,Service Revenue,Revenue,10.628,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-20.632,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.896,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.15,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6300,R&D,Opex,-1.527,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6400,Travel,Opex,-0.334,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.925,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.532,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.655,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.167,SAP-ECC
2023-11,FY2023,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.408,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,4000,Product Revenue,Revenue,27.859,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,4100,Service Revenue,Revenue,11.935,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,5000,Cost of Goods Sold,COGS,-22.404,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6100,Salaries & Wages,Opex,-3.095,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6200,Marketing,Opex,-1.097,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6300,R&D,Opex,-1.437,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6400,Travel,Opex,-0.38,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.993,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,6600,General & Admin,Opex,-0.642,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,7100,Depreciation,D&A,-2.08,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,8100,Interest Expense,Finance,-1.266,SAP-ECC
2023-12,FY2023,Q4,Electronics,APAC,9100,Income Tax,Tax,-2.274,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,4000,Product Revenue,Revenue,32.417,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,4100,Service Revenue,Revenue,12.491,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-24.378,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.505,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6200,Marketing,Opex,-1.285,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6300,R&D,Opex,-1.686,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6400,Travel,Opex,-0.424,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.016,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,6600,General & Admin,Opex,-0.657,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,7100,Depreciation,D&A,-2.186,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,8100,Interest Expense,Finance,-1.219,SAP-ECC
2023-12,FY2023,Q4,Electronics,EMEA,9100,Income Tax,Tax,-2.732,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,4000,Product Revenue,Revenue,39.302,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,4100,Service Revenue,Revenue,15.286,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,5000,Cost of Goods Sold,COGS,-29.964,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6100,Salaries & Wages,Opex,-4.427,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6200,Marketing,Opex,-1.659,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6300,R&D,Opex,-1.996,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6400,Travel,Opex,-0.491,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.189,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,6600,General & Admin,Opex,-0.853,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,7100,Depreciation,D&A,-2.739,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,8100,Interest Expense,Finance,-1.614,SAP-ECC
2023-12,FY2023,Q4,Electronics,Americas,9100,Income Tax,Tax,-3.084,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,4000,Product Revenue,Revenue,40.355,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,4100,Service Revenue,Revenue,16.476,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,5000,Cost of Goods Sold,COGS,-31.608,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6100,Salaries & Wages,Opex,-4.602,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6200,Marketing,Opex,-1.634,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6300,R&D,Opex,-2.365,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6400,Travel,Opex,-0.556,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.351,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,6600,General & Admin,Opex,-0.899,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,7100,Depreciation,D&A,-2.927,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,8100,Interest Expense,Finance,-1.687,SAP-ECC
2023-12,FY2023,Q4,Automotive,APAC,9100,Income Tax,Tax,-3.222,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,4000,Product Revenue,Revenue,39.469,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,4100,Service Revenue,Revenue,18.137,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.416,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.691,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6200,Marketing,Opex,-1.688,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6300,R&D,Opex,-2.447,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6400,Travel,Opex,-0.59,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.453,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,6600,General & Admin,Opex,-0.9,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,7100,Depreciation,D&A,-3.235,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,8100,Interest Expense,Finance,-1.694,SAP-ECC
2023-12,FY2023,Q4,Automotive,EMEA,9100,Income Tax,Tax,-4.066,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,4000,Product Revenue,Revenue,54.56,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,4100,Service Revenue,Revenue,22.441,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,5000,Cost of Goods Sold,COGS,-40.367,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6100,Salaries & Wages,Opex,-5.825,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6200,Marketing,Opex,-2.22,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6300,R&D,Opex,-3.085,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6400,Travel,Opex,-0.785,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.743,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,6600,General & Admin,Opex,-1.238,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,7100,Depreciation,D&A,-3.764,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,8100,Interest Expense,Finance,-2.129,SAP-ECC
2023-12,FY2023,Q4,Automotive,Americas,9100,Income Tax,Tax,-4.561,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,4000,Product Revenue,Revenue,18.044,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,4100,Service Revenue,Revenue,7.603,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.05,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.355,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6200,Marketing,Opex,-0.802,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6300,R&D,Opex,-1.142,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6400,Travel,Opex,-0.275,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.621,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,6600,General & Admin,Opex,-0.42,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,7100,Depreciation,D&A,-1.359,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,8100,Interest Expense,Finance,-0.816,SAP-ECC
2023-12,FY2023,Q4,Healthcare,APAC,9100,Income Tax,Tax,-1.725,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,4000,Product Revenue,Revenue,20.079,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,4100,Service Revenue,Revenue,8.955,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.148,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.404,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6200,Marketing,Opex,-0.89,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6300,R&D,Opex,-1.243,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6400,Travel,Opex,-0.321,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.752,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,6600,General & Admin,Opex,-0.451,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,7100,Depreciation,D&A,-1.417,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,8100,Interest Expense,Finance,-0.945,SAP-ECC
2023-12,FY2023,Q4,Healthcare,EMEA,9100,Income Tax,Tax,-1.835,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,4000,Product Revenue,Revenue,26.679,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,4100,Service Revenue,Revenue,11.302,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-21.618,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6100,Salaries & Wages,Opex,-3.127,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.067,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6300,R&D,Opex,-1.488,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6400,Travel,Opex,-0.343,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.856,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.635,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.897,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.078,SAP-ECC
2023-12,FY2023,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.329,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,4000,Product Revenue,Revenue,27.146,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,4100,Service Revenue,Revenue,10.425,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.35,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6100,Salaries & Wages,Opex,-3.027,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6200,Marketing,Opex,-1.139,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6300,R&D,Opex,-1.483,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6400,Travel,Opex,-0.381,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.9,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,6600,General & Admin,Opex,-0.595,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,7100,Depreciation,D&A,-1.807,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,8100,Interest Expense,Finance,-1.107,SAP-ECC
2024-01,FY2024,Q1,Electronics,APAC,9100,Income Tax,Tax,-2.218,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,4000,Product Revenue,Revenue,27.289,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,4100,Service Revenue,Revenue,11.697,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-20.73,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.035,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6200,Marketing,Opex,-1.295,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6300,R&D,Opex,-1.595,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6400,Travel,Opex,-0.38,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.897,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,6600,General & Admin,Opex,-0.591,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,7100,Depreciation,D&A,-2.121,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,8100,Interest Expense,Finance,-1.114,SAP-ECC
2024-01,FY2024,Q1,Electronics,EMEA,9100,Income Tax,Tax,-2.619,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,4000,Product Revenue,Revenue,35.579,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,4100,Service Revenue,Revenue,15.373,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,5000,Cost of Goods Sold,COGS,-24.206,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6100,Salaries & Wages,Opex,-3.725,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6200,Marketing,Opex,-1.507,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6300,R&D,Opex,-1.792,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6400,Travel,Opex,-0.469,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.082,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,6600,General & Admin,Opex,-0.813,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,7100,Depreciation,D&A,-2.514,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,8100,Interest Expense,Finance,-1.518,SAP-ECC
2024-01,FY2024,Q1,Electronics,Americas,9100,Income Tax,Tax,-2.819,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,4000,Product Revenue,Revenue,34.861,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,4100,Service Revenue,Revenue,14.868,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,5000,Cost of Goods Sold,COGS,-28.569,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6100,Salaries & Wages,Opex,-3.84,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6200,Marketing,Opex,-1.496,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6300,R&D,Opex,-1.937,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6400,Travel,Opex,-0.526,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.198,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,6600,General & Admin,Opex,-0.811,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,7100,Depreciation,D&A,-2.433,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,8100,Interest Expense,Finance,-1.594,SAP-ECC
2024-01,FY2024,Q1,Automotive,APAC,9100,Income Tax,Tax,-3.13,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,4000,Product Revenue,Revenue,41.509,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,4100,Service Revenue,Revenue,16.392,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-33.229,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.863,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6200,Marketing,Opex,-1.667,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6300,R&D,Opex,-2.151,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6400,Travel,Opex,-0.548,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.35,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,6600,General & Admin,Opex,-0.97,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,7100,Depreciation,D&A,-2.956,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,8100,Interest Expense,Finance,-1.769,SAP-ECC
2024-01,FY2024,Q1,Automotive,EMEA,9100,Income Tax,Tax,-3.272,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,4000,Product Revenue,Revenue,44.909,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,4100,Service Revenue,Revenue,20.651,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,5000,Cost of Goods Sold,COGS,-39.394,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6100,Salaries & Wages,Opex,-5.424,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6200,Marketing,Opex,-1.872,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6300,R&D,Opex,-2.851,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6400,Travel,Opex,-0.714,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.55,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,6600,General & Admin,Opex,-1.125,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,7100,Depreciation,D&A,-3.221,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,8100,Interest Expense,Finance,-2.16,SAP-ECC
2024-01,FY2024,Q1,Automotive,Americas,9100,Income Tax,Tax,-3.933,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,4000,Product Revenue,Revenue,17.43,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,4100,Service Revenue,Revenue,8.155,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.163,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.997,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6200,Marketing,Opex,-0.735,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6300,R&D,Opex,-0.922,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6400,Travel,Opex,-0.232,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.605,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,6600,General & Admin,Opex,-0.384,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,7100,Depreciation,D&A,-1.37,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,8100,Interest Expense,Finance,-0.739,SAP-ECC
2024-01,FY2024,Q1,Healthcare,APAC,9100,Income Tax,Tax,-1.441,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,4000,Product Revenue,Revenue,21.089,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,4100,Service Revenue,Revenue,8.901,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.799,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.354,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6200,Marketing,Opex,-0.785,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6300,R&D,Opex,-1.077,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6400,Travel,Opex,-0.296,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.695,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,6600,General & Admin,Opex,-0.419,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,7100,Depreciation,D&A,-1.45,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,8100,Interest Expense,Finance,-0.832,SAP-ECC
2024-01,FY2024,Q1,Healthcare,EMEA,9100,Income Tax,Tax,-1.594,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,4000,Product Revenue,Revenue,21.739,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,4100,Service Revenue,Revenue,9.634,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.568,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.709,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6200,Marketing,Opex,-1.048,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6300,R&D,Opex,-1.35,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6400,Travel,Opex,-0.312,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.775,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,6600,General & Admin,Opex,-0.518,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,7100,Depreciation,D&A,-1.543,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,8100,Interest Expense,Finance,-0.993,SAP-ECC
2024-01,FY2024,Q1,Healthcare,Americas,9100,Income Tax,Tax,-2.208,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,4000,Product Revenue,Revenue,25.345,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,4100,Service Revenue,Revenue,10.187,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.516,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6100,Salaries & Wages,Opex,-2.969,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6200,Marketing,Opex,-1.0,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6300,R&D,Opex,-1.463,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6400,Travel,Opex,-0.348,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.82,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,6600,General & Admin,Opex,-0.576,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,7100,Depreciation,D&A,-1.862,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,8100,Interest Expense,Finance,-1.044,SAP-ECC
2024-02,FY2024,Q1,Electronics,APAC,9100,Income Tax,Tax,-2.246,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,4000,Product Revenue,Revenue,29.209,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,4100,Service Revenue,Revenue,11.264,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-24.183,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6100,Salaries & Wages,Opex,-2.993,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6200,Marketing,Opex,-1.222,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6300,R&D,Opex,-1.624,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6400,Travel,Opex,-0.441,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.982,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,6600,General & Admin,Opex,-0.636,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,7100,Depreciation,D&A,-2.016,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,8100,Interest Expense,Finance,-1.246,SAP-ECC
2024-02,FY2024,Q1,Electronics,EMEA,9100,Income Tax,Tax,-2.751,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,4000,Product Revenue,Revenue,32.559,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,4100,Service Revenue,Revenue,13.336,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.132,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,6100,Salaries & Wages,Opex,-3.784,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,6200,Marketing,Opex,-1.52,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,6300,R&D,Opex,-1.99,SAP-ECC
2024-02,FY2024,Q1,Electronics,Americas,6400,Travel,Opex,-0.51,SAP-ECC
