period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2023-11,FY2023,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.075,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,6300,R&D,Opex,-1.434,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,6400,Travel,Opex,-0.358,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.86,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.573,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.792,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.075,SAP-BPC
2023-11,FY2023,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.24,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,4000,Product Revenue,Revenue,27.216,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,4100,Service Revenue,Revenue,11.664,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.384,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6100,Salaries & Wages,Opex,-3.11,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6200,Marketing,Opex,-1.166,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6300,R&D,Opex,-1.555,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6400,Travel,Opex,-0.389,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.933,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,6600,General & Admin,Opex,-0.622,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,7100,Depreciation,D&A,-1.944,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,8100,Interest Expense,Finance,-1.166,SAP-BPC
2023-12,FY2023,Q4,Electronics,APAC,9100,Income Tax,Tax,-2.43,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,4000,Product Revenue,Revenue,30.24,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,4100,Service Revenue,Revenue,12.96,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-23.76,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.456,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6200,Marketing,Opex,-1.296,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6300,R&D,Opex,-1.728,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6400,Travel,Opex,-0.432,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.037,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,6600,General & Admin,Opex,-0.691,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,7100,Depreciation,D&A,-2.16,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,8100,Interest Expense,Finance,-1.296,SAP-BPC
2023-12,FY2023,Q4,Electronics,EMEA,9100,Income Tax,Tax,-2.7,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,4000,Product Revenue,Revenue,36.288,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,4100,Service Revenue,Revenue,15.552,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.512,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6100,Salaries & Wages,Opex,-4.147,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6200,Marketing,Opex,-1.555,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6300,R&D,Opex,-2.074,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6400,Travel,Opex,-0.518,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.244,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,6600,General & Admin,Opex,-0.829,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,7100,Depreciation,D&A,-2.592,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,8100,Interest Expense,Finance,-1.555,SAP-BPC
2023-12,FY2023,Q4,Electronics,Americas,9100,Income Tax,Tax,-3.24,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,4000,Product Revenue,Revenue,38.102,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,4100,Service Revenue,Revenue,16.33,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,5000,Cost of Goods Sold,COGS,-29.938,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6100,Salaries & Wages,Opex,-4.355,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6200,Marketing,Opex,-1.633,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6300,R&D,Opex,-2.177,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6400,Travel,Opex,-0.544,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.306,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,6600,General & Admin,Opex,-0.871,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,7100,Depreciation,D&A,-2.722,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,8100,Interest Expense,Finance,-1.633,SAP-BPC
2023-12,FY2023,Q4,Automotive,APAC,9100,Income Tax,Tax,-3.402,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,4000,Product Revenue,Revenue,42.336,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,4100,Service Revenue,Revenue,18.144,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-33.264,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.838,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6200,Marketing,Opex,-1.814,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6300,R&D,Opex,-2.419,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6400,Travel,Opex,-0.605,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.452,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,6600,General & Admin,Opex,-0.968,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,7100,Depreciation,D&A,-3.024,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,8100,Interest Expense,Finance,-1.814,SAP-BPC
2023-12,FY2023,Q4,Automotive,EMEA,9100,Income Tax,Tax,-3.78,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,4000,Product Revenue,Revenue,50.803,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,4100,Service Revenue,Revenue,21.773,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,5000,Cost of Goods Sold,COGS,-39.917,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6100,Salaries & Wages,Opex,-5.806,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6200,Marketing,Opex,-2.177,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6300,R&D,Opex,-2.903,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6400,Travel,Opex,-0.726,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.742,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,6600,General & Admin,Opex,-1.161,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,7100,Depreciation,D&A,-3.629,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,8100,Interest Expense,Finance,-2.177,SAP-BPC
2023-12,FY2023,Q4,Automotive,Americas,9100,Income Tax,Tax,-4.536,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,4000,Product Revenue,Revenue,19.051,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,4100,Service Revenue,Revenue,8.165,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.969,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.177,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6200,Marketing,Opex,-0.816,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6300,R&D,Opex,-1.089,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6400,Travel,Opex,-0.272,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.653,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,6600,General & Admin,Opex,-0.435,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,7100,Depreciation,D&A,-1.361,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,8100,Interest Expense,Finance,-0.816,SAP-BPC
2023-12,FY2023,Q4,Healthcare,APAC,9100,Income Tax,Tax,-1.701,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,4000,Product Revenue,Revenue,21.168,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,4100,Service Revenue,Revenue,9.072,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.632,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.419,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6200,Marketing,Opex,-0.907,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6300,R&D,Opex,-1.21,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6400,Travel,Opex,-0.302,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.726,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,6600,General & Admin,Opex,-0.484,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,7100,Depreciation,D&A,-1.512,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,8100,Interest Expense,Finance,-0.907,SAP-BPC
2023-12,FY2023,Q4,Healthcare,EMEA,9100,Income Tax,Tax,-1.89,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,4000,Product Revenue,Revenue,25.402,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,4100,Service Revenue,Revenue,10.886,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.958,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.903,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.089,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6300,R&D,Opex,-1.452,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6400,Travel,Opex,-0.363,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.871,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.581,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.814,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.089,SAP-BPC
2023-12,FY2023,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.268,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,4000,Product Revenue,Revenue,24.931,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,4100,Service Revenue,Revenue,10.685,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.589,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6100,Salaries & Wages,Opex,-2.849,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6200,Marketing,Opex,-1.068,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6300,R&D,Opex,-1.425,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6400,Travel,Opex,-0.356,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.855,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,6600,General & Admin,Opex,-0.57,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,7100,Depreciation,D&A,-1.781,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,8100,Interest Expense,Finance,-1.068,SAP-BPC
2024-01,FY2024,Q1,Electronics,APAC,9100,Income Tax,Tax,-2.226,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,4000,Product Revenue,Revenue,27.701,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,4100,Service Revenue,Revenue,11.872,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-21.765,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.166,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6200,Marketing,Opex,-1.187,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6300,R&D,Opex,-1.583,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6400,Travel,Opex,-0.396,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.95,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,6600,General & Admin,Opex,-0.633,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,7100,Depreciation,D&A,-1.979,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,8100,Interest Expense,Finance,-1.187,SAP-BPC
2024-01,FY2024,Q1,Electronics,EMEA,9100,Income Tax,Tax,-2.473,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,4000,Product Revenue,Revenue,33.242,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,4100,Service Revenue,Revenue,14.246,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,5000,Cost of Goods Sold,COGS,-26.118,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6100,Salaries & Wages,Opex,-3.799,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6200,Marketing,Opex,-1.425,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6300,R&D,Opex,-1.9,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6400,Travel,Opex,-0.475,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.14,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,6600,General & Admin,Opex,-0.76,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,7100,Depreciation,D&A,-2.374,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,8100,Interest Expense,Finance,-1.425,SAP-BPC
2024-01,FY2024,Q1,Electronics,Americas,9100,Income Tax,Tax,-2.968,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,4000,Product Revenue,Revenue,34.904,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,4100,Service Revenue,Revenue,14.959,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,5000,Cost of Goods Sold,COGS,-27.424,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6100,Salaries & Wages,Opex,-3.989,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6200,Marketing,Opex,-1.496,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6300,R&D,Opex,-1.994,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6400,Travel,Opex,-0.499,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.197,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,6600,General & Admin,Opex,-0.798,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,7100,Depreciation,D&A,-2.493,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,8100,Interest Expense,Finance,-1.496,SAP-BPC
2024-01,FY2024,Q1,Automotive,APAC,9100,Income Tax,Tax,-3.116,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,4000,Product Revenue,Revenue,38.782,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,4100,Service Revenue,Revenue,16.621,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-30.471,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.432,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6200,Marketing,Opex,-1.662,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6300,R&D,Opex,-2.216,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6400,Travel,Opex,-0.554,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.33,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,6600,General & Admin,Opex,-0.886,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,7100,Depreciation,D&A,-2.77,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,8100,Interest Expense,Finance,-1.662,SAP-BPC
2024-01,FY2024,Q1,Automotive,EMEA,9100,Income Tax,Tax,-3.463,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,4000,Product Revenue,Revenue,46.538,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,4100,Service Revenue,Revenue,19.945,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,5000,Cost of Goods Sold,COGS,-36.566,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6100,Salaries & Wages,Opex,-5.319,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6200,Marketing,Opex,-1.994,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6300,R&D,Opex,-2.659,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6400,Travel,Opex,-0.665,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.596,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,6600,General & Admin,Opex,-1.064,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,7100,Depreciation,D&A,-3.324,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,8100,Interest Expense,Finance,-1.994,SAP-BPC
2024-01,FY2024,Q1,Automotive,Americas,9100,Income Tax,Tax,-4.155,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,4000,Product Revenue,Revenue,17.452,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,4100,Service Revenue,Revenue,7.479,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.712,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6100,Salaries & Wages,Opex,-1.994,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6200,Marketing,Opex,-0.748,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6300,R&D,Opex,-0.997,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6400,Travel,Opex,-0.249,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.598,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,6600,General & Admin,Opex,-0.399,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,7100,Depreciation,D&A,-1.247,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,8100,Interest Expense,Finance,-0.748,SAP-BPC
2024-01,FY2024,Q1,Healthcare,APAC,9100,Income Tax,Tax,-1.558,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,4000,Product Revenue,Revenue,19.391,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,4100,Service Revenue,Revenue,8.31,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.236,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.216,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6200,Marketing,Opex,-0.831,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6300,R&D,Opex,-1.108,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6400,Travel,Opex,-0.277,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.665,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,6600,General & Admin,Opex,-0.443,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,7100,Depreciation,D&A,-1.385,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,8100,Interest Expense,Finance,-0.831,SAP-BPC
2024-01,FY2024,Q1,Healthcare,EMEA,9100,Income Tax,Tax,-1.731,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,4000,Product Revenue,Revenue,23.269,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,4100,Service Revenue,Revenue,9.972,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-18.283,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.659,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6200,Marketing,Opex,-0.997,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6300,R&D,Opex,-1.33,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6400,Travel,Opex,-0.332,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.798,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,6600,General & Admin,Opex,-0.532,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,7100,Depreciation,D&A,-1.662,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,8100,Interest Expense,Finance,-0.997,SAP-BPC
2024-01,FY2024,Q1,Healthcare,Americas,9100,Income Tax,Tax,-2.078,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,4000,Product Revenue,Revenue,25.287,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,4100,Service Revenue,Revenue,10.837,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,5000,Cost of Goods Sold,COGS,-19.869,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6100,Salaries & Wages,Opex,-2.89,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6200,Marketing,Opex,-1.084,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6300,R&D,Opex,-1.445,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6400,Travel,Opex,-0.361,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.867,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,6600,General & Admin,Opex,-0.578,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,7100,Depreciation,D&A,-1.806,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,8100,Interest Expense,Finance,-1.084,SAP-BPC
2024-02,FY2024,Q1,Electronics,APAC,9100,Income Tax,Tax,-2.258,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,4000,Product Revenue,Revenue,28.097,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,4100,Service Revenue,Revenue,12.042,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-22.076,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.211,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6200,Marketing,Opex,-1.204,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6300,R&D,Opex,-1.606,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6400,Travel,Opex,-0.401,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.963,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,6600,General & Admin,Opex,-0.642,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,7100,Depreciation,D&A,-2.007,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,8100,Interest Expense,Finance,-1.204,SAP-BPC
2024-02,FY2024,Q1,Electronics,EMEA,9100,Income Tax,Tax,-2.509,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,4000,Product Revenue,Revenue,33.716,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,4100,Service Revenue,Revenue,14.45,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,5000,Cost of Goods Sold,COGS,-26.492,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6100,Salaries & Wages,Opex,-3.853,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6200,Marketing,Opex,-1.445,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6300,R&D,Opex,-1.927,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6400,Travel,Opex,-0.482,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.156,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,6600,General & Admin,Opex,-0.771,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,7100,Depreciation,D&A,-2.408,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,8100,Interest Expense,Finance,-1.445,SAP-BPC
2024-02,FY2024,Q1,Electronics,Americas,9100,Income Tax,Tax,-3.01,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,4000,Product Revenue,Revenue,35.402,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,4100,Service Revenue,Revenue,15.172,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,5000,Cost of Goods Sold,COGS,-27.816,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6100,Salaries & Wages,Opex,-4.046,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6200,Marketing,Opex,-1.517,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6300,R&D,Opex,-2.023,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6400,Travel,Opex,-0.506,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.214,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,6600,General & Admin,Opex,-0.809,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,7100,Depreciation,D&A,-2.529,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,8100,Interest Expense,Finance,-1.517,SAP-BPC
2024-02,FY2024,Q1,Automotive,APAC,9100,Income Tax,Tax,-3.161,SAP-BPC
2024-02,FY2024,Q1,Automotive,EMEA,4000,Product Revenue,Revenue,39.336,SAP-BPC
2024-02,FY2024,Q1,Automotive,EMEA,4100,Service Revenue,Revenue,16.858,SAP-BPC
2024-02,FY2024,Q1,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-30.907,SAP-BPC
2024-02,FY2024,Q1,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.496,SAP-BPC
